REF_DATE,GEO,DGUID,Type of structure,Type of unit,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,POP
2001,"Fredericton, New Brunswick",2011S0504320,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824834,18.4.3,623.0,,,,0,89315.0
2001,"Fredericton, New Brunswick",2011S0504320,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825022,18.4.4,758.0,,,,0,89315.0
2001,"Miramichi, New Brunswick",2011S0504329,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822881,19.3.1,294.0,,,,0,30421.0
2001,"Miramichi, New Brunswick",2011S0504329,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823015,19.3.2,370.0,,,,0,30421.0
2001,"Miramichi, New Brunswick",2011S0504329,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823149,19.3.3,435.0,,,,0,30421.0
2001,"Miramichi, New Brunswick",2011S0504329,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823283,19.3.4,465.0,,,,0,30421.0
2001,"Miramichi, New Brunswick",2011S0504329,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823953,19.1.1,294.0,,,,0,30421.0
2001,"Miramichi, New Brunswick",2011S0504329,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824087,19.1.2,370.0,,,,0,30421.0
2001,"Miramichi, New Brunswick",2011S0504329,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824221,19.1.3,435.0,,,,0,30421.0
2001,"Miramichi, New Brunswick",2011S0504329,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824355,19.1.4,465.0,,,,0,30421.0
2001,"Miramichi, New Brunswick",2011S0504329,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824701,19.4.2,388.0,,,,0,30421.0
2001,"Miramichi, New Brunswick",2011S0504329,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824889,19.4.3,448.0,,,,0,30421.0
2001,"Moncton, New Brunswick",2011S0503305,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822859,20.3.1,355.0,,,,0,123129.0
2001,"Moncton, New Brunswick",2011S0503305,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3822993,20.3.2,454.0,,,,0,123129.0
2001,"Moncton, New Brunswick",2011S0503305,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823127,20.3.3,561.0,,,,0,123129.0
2001,"Moncton, New Brunswick",2011S0503305,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823261,20.3.4,604.0,,,,0,123129.0
2001,"Moncton, New Brunswick",2011S0503305,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823663,20.2.3,552.0,,,,0,123129.0
2001,"Moncton, New Brunswick",2011S0503305,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823797,20.2.4,590.0,,,,0,123129.0
2001,"Moncton, New Brunswick",2011S0503305,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823931,20.1.1,354.0,,,,0,123129.0
2001,"Moncton, New Brunswick",2011S0503305,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824065,20.1.2,454.0,,,,0,123129.0
2001,"Moncton, New Brunswick",2011S0503305,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824199,20.1.3,561.0,,,,0,123129.0
2001,"Moncton, New Brunswick",2011S0503305,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824333,20.1.4,605.0,,,,0,123129.0
2001,"Moncton, New Brunswick",2011S0503305,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824467,20.4.1,350.0,,,,0,123129.0
2001,"Moncton, New Brunswick",2011S0503305,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824655,20.4.2,462.0,,,,0,123129.0
2001,"Moncton, New Brunswick",2011S0503305,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824843,20.4.3,572.0,,,,0,123129.0
2001,"Moncton, New Brunswick",2011S0503305,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825031,20.4.4,641.0,,,,0,123129.0
2001,"Saint John, New Brunswick",2011S0503310,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822829,22.3.1,344.0,,,,0,127458.0
2001,"Saint John, New Brunswick",2011S0503310,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3822963,22.3.2,406.0,,,,0,127458.0
2001,"Saint John, New Brunswick",2011S0503310,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823097,22.3.3,483.0,,,,0,127458.0
2001,"Saint John, New Brunswick",2011S0503310,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823231,22.3.4,522.0,,,,0,127458.0
2001,"Saint John, New Brunswick",2011S0503310,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823901,22.1.1,344.0,,,,0,127458.0
2001,"Saint John, New Brunswick",2011S0503310,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824035,22.1.2,406.0,,,,0,127458.0
2001,"Saint John, New Brunswick",2011S0503310,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824169,22.1.3,483.0,,,,0,127458.0
2001,"Saint John, New Brunswick",2011S0503310,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824303,22.1.4,514.0,,,,0,127458.0
2001,"Saint John, New Brunswick",2011S0503310,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824437,22.4.1,355.0,,,,0,127458.0
2001,"Saint John, New Brunswick",2011S0503310,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824625,22.4.2,422.0,,,,0,127458.0
2001,"Saint John, New Brunswick",2011S0503310,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824813,22.4.3,492.0,,,,0,127458.0
2001,"Saint John, New Brunswick",2011S0503310,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825001,22.4.4,552.0,,,,0,127458.0
2001,"Alma, Quebec",2011S0504410,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3872755,23.3.2,338.0,,,,0,30614.0
2001,"Alma, Quebec",2011S0504410,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3872783,23.3.3,398.0,,,,0,30614.0
2001,"Alma, Quebec",2011S0504410,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3872811,23.3.4,424.0,,,,0,30614.0
2001,"Alma, Quebec",2011S0504410,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3872979,23.1.2,338.0,,,,0,30614.0
2001,"Alma, Quebec",2011S0504410,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3873007,23.1.3,398.0,,,,0,30614.0
2001,"Alma, Quebec",2011S0504410,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3873035,23.1.4,426.0,,,,0,30614.0
2001,"Alma, Quebec",2011S0504410,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824669,23.4.2,347.0,,,,0,30614.0
2001,"Alma, Quebec",2011S0504410,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824857,23.4.3,383.0,,,,0,30614.0
2001,"Alma, Quebec",2011S0504410,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825045,23.4.4,413.0,,,,0,30614.0
2001,"Amos, Quebec",2011S0504481,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822873,24.3.1,262.0,,,,0,18906.0
2001,"Amos, Quebec",2011S0504481,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823007,24.3.2,330.0,,,,0,18906.0
2001,"Amos, Quebec",2011S0504481,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823141,24.3.3,409.0,,,,0,18906.0
2001,"Amos, Quebec",2011S0504481,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823275,24.3.4,469.0,,,,0,18906.0
2001,"Amos, Quebec",2011S0504481,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823945,24.1.1,262.0,,,,0,18906.0
2001,"Amos, Quebec",2011S0504481,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824079,24.1.2,330.0,,,,0,18906.0
2001,"Amos, Quebec",2011S0504481,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824213,24.1.3,409.0,,,,0,18906.0
2001,"Amos, Quebec",2011S0504481,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824347,24.1.4,468.0,,,,0,18906.0
2001,"Amos, Quebec",2011S0504481,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824670,24.4.2,339.0,,,,0,18906.0
2001,"Amos, Quebec",2011S0504481,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824858,24.4.3,425.0,,,,0,18906.0
2001,"Amos, Quebec",2011S0504481,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825046,24.4.4,478.0,,,,0,18906.0
2001,"Baie-Comeau, Quebec",2011S0504406,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822890,26.3.1,326.0,,,,0,30436.0
2001,"Baie-Comeau, Quebec",2011S0504406,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823024,26.3.2,409.0,,,,0,30436.0
2001,"Baie-Comeau, Quebec",2011S0504406,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823158,26.3.3,496.0,,,,0,30436.0
2001,"Baie-Comeau, Quebec",2011S0504406,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823292,26.3.4,544.0,,,,0,30436.0
2001,"Baie-Comeau, Quebec",2011S0504406,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823962,26.1.1,326.0,,,,0,30436.0
2001,"Baie-Comeau, Quebec",2011S0504406,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824096,26.1.2,409.0,,,,0,30436.0
2001,"Baie-Comeau, Quebec",2011S0504406,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824230,26.1.3,494.0,,,,0,30436.0
2001,"Baie-Comeau, Quebec",2011S0504406,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824364,26.1.4,544.0,,,,0,30436.0
2001,"Baie-Comeau, Quebec",2011S0504406,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824541,26.4.1,335.0,,,,0,30436.0
2001,"Baie-Comeau, Quebec",2011S0504406,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824729,26.4.2,423.0,,,,0,30436.0
2001,"Baie-Comeau, Quebec",2011S0504406,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824917,26.4.3,494.0,,,,0,30436.0
2001,"Baie-Comeau, Quebec",2011S0504406,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825105,26.4.4,543.0,,,,0,30436.0
2001,"Cowansville, Quebec",2011S0504437,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3872731,31.3.1,260.0,,,,0,12203.0
2001,"Cowansville, Quebec",2011S0504437,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3872759,31.3.2,340.0,,,,0,12203.0
2001,"Cowansville, Quebec",2011S0504437,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3872787,31.3.3,411.0,,,,0,12203.0
2001,"Cowansville, Quebec",2011S0504437,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3872815,31.3.4,415.0,,,,0,12203.0
2001,"Cowansville, Quebec",2011S0504437,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3872955,31.1.1,260.0,,,,0,12203.0
2001,"Cowansville, Quebec",2011S0504437,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3872983,31.1.2,340.0,,,,0,12203.0
2001,"Cowansville, Quebec",2011S0504437,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3873011,31.1.3,411.0,,,,0,12203.0
2001,"Cowansville, Quebec",2011S0504437,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3873039,31.1.4,415.0,,,,0,12203.0
2001,"Cowansville, Quebec",2011S0504437,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824490,31.4.1,267.0,,,,0,12203.0
2001,"Cowansville, Quebec",2011S0504437,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824678,31.4.2,351.0,,,,0,12203.0
2001,"Cowansville, Quebec",2011S0504437,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824866,31.4.3,422.0,,,,0,12203.0
2001,"Cowansville, Quebec",2011S0504437,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825054,31.4.4,415.0,,,,0,12203.0
2001,"Dolbeau-Mistassini, Quebec",2011S0504411,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823030,32.3.2,305.0,,,,0,16839.0
2001,"Dolbeau-Mistassini, Quebec",2011S0504411,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823164,32.3.3,382.0,,,,0,16839.0
2001,"Dolbeau-Mistassini, Quebec",2011S0504411,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823298,32.3.4,417.0,,,,0,16839.0
2001,"Dolbeau-Mistassini, Quebec",2011S0504411,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824102,32.1.2,305.0,,,,0,16839.0
2001,"Dolbeau-Mistassini, Quebec",2011S0504411,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824236,32.1.3,382.0,,,,0,16839.0
2001,"Dolbeau-Mistassini, Quebec",2011S0504411,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824370,32.1.4,417.0,,,,0,16839.0
2001,"Dolbeau-Mistassini, Quebec",2011S0504411,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824925,32.4.3,376.0,,,,0,16839.0
2001,"Dolbeau-Mistassini, Quebec",2011S0504411,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825113,32.4.4,392.0,,,,0,16839.0
2001,"Drummondville, Quebec",2011S0504447,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822849,33.3.1,301.0,,,,0,83053.0
2001,"Drummondville, Quebec",2011S0504447,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3822983,33.3.2,364.0,,,,0,83053.0
2001,"Drummondville, Quebec",2011S0504447,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823117,33.3.3,415.0,,,,0,83053.0
2001,"Drummondville, Quebec",2011S0504447,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823251,33.3.4,447.0,,,,0,83053.0
2001,"Drummondville, Quebec",2011S0504447,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823787,33.2.4,480.0,,,,0,83053.0
2001,"Drummondville, Quebec",2011S0504447,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823921,33.1.1,301.0,,,,0,83053.0
2001,"Drummondville, Quebec",2011S0504447,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824055,33.1.2,364.0,,,,0,83053.0
2001,"Drummondville, Quebec",2011S0504447,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824189,33.1.3,415.0,,,,0,83053.0
2001,"Drummondville, Quebec",2011S0504447,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824323,33.1.4,446.0,,,,0,83053.0
2001,"Drummondville, Quebec",2011S0504447,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824457,33.4.1,302.0,,,,0,83053.0
2001,"Drummondville, Quebec",2011S0504447,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824645,33.4.2,383.0,,,,0,83053.0
2001,"Drummondville, Quebec",2011S0504447,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824833,33.4.3,427.0,,,,0,83053.0
2001,"Drummondville, Quebec",2011S0504447,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825021,33.4.4,450.0,,,,0,83053.0
2001,"Granby, Quebec",2011S0504450,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822851,35.3.1,307.0,,,,0,70819.0
2001,"Granby, Quebec",2011S0504450,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3822985,35.3.2,400.0,,,,0,70819.0
2001,"Granby, Quebec",2011S0504450,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823119,35.3.3,460.0,,,,0,70819.0
2001,"Granby, Quebec",2011S0504450,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823253,35.3.4,502.0,,,,0,70819.0
2001,"Granby, Quebec",2011S0504450,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823923,35.1.1,307.0,,,,0,70819.0
2001,"Granby, Quebec",2011S0504450,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824057,35.1.2,400.0,,,,0,70819.0
2001,"Granby, Quebec",2011S0504450,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824191,35.1.3,460.0,,,,0,70819.0
2001,"Granby, Quebec",2011S0504450,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824325,35.1.4,502.0,,,,0,70819.0
